uuid,event_id,name,date,location,num_fights,url
80b26605-da83-576b-b11c-c2f75825d15d,a314687f372b2cec,UFC Fight Night: Overeem vs Arlovski,2016-05-08,"Rotterdam, Zuid-Holland, Netherlands",13,http://www.ufcstats.com/event-details/a314687f372b2cec
756eaa80-a7c2-5a0e-a1c8-47d3b94afdbc,a4bf17bd3ba3423b,UFC 198: Werdum vs Miocic,2016-05-14,"Curitiba, Parana, Brazil",12,http://www.ufcstats.com/event-details/a4bf17bd3ba3423b
287a8d79-63a2-57ce-91c0-5df94b14aed1,990060b2a68a7b82,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/990060b2a68a7b82
057c2307-3722-5744-bd2b-acac493ca1cf,ff4c3ab594c7fac3,UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",13,http://www.ufcstats.com/event-details/ff4c3ab594c7fac3
26559aad-6a40-5fe0-9eb2-188510b13eea,563d051c9e769b24,UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",13,http://www.ufcstats.com/event-details/563d051c9e769b24
570a65cf-9388-5f16-95c9-969bff586ccb,45a2ba3ef82b9700,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/45a2ba3ef82b9700
c501eed8-40ee-51c2-a2cc-194251cccf5f,cd42bbe8887bba90,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/cd42bbe8887bba90
129b6d1a-ed86-5fc0-b876-8d72f812087b,aa5b4eff51bdc7d1,UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1
d0821003-429a-589b-ba88-45234824eb25,5e7a28f20927d64a,UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",12,http://www.ufcstats.com/event-details/5e7a28f20927d64a
7deaa2c3-7d80-5132-b7bf-c9cbeef93789,8a028648f3f0761d,UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",11,http://www.ufcstats.com/event-details/8a028648f3f0761d
c17ab452-75f2-568f-bccc-fa22ba0aec8f,72cbe507644a587c,UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",11,http://www.ufcstats.com/event-details/72cbe507644a587c
aa6a9d58-3ec2-5d9c-8e11-3182321d87c3,232c582f29f8f65e,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",12,http://www.ufcstats.com/event-details/232c582f29f8f65e
583a904f-b065-568a-aa0e-095ecb8bd54b,5da4e8dc02e50ac0,UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/5da4e8dc02e50ac0
f3330da7-125c-5a26-a897-edabdf58dcd8,cfbccfed4e4796fe,UFC on FOX: Maia vs. Condit,2016-08-27,"Vancouver, British Columbia, Canada",10,http://www.ufcstats.com/event-details/cfbccfed4e4796fe
066be79e-e036-5874-a385-2c40c643f78e,2b4faacc16d66898,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,"Hamburg, Hamburg, Germany",11,http://www.ufcstats.com/event-details/2b4faacc16d66898
cbfea13f-bd72-569c-b37a-9449f9809838,2dc7f1762dc0a7ef,UFC 203: Miocic vs. Overeem,2016-09-10,"Cleveland, Ohio, USA",10,http://www.ufcstats.com/event-details/2dc7f1762dc0a7ef
3736d792-a537-517f-95b6-36faa23ae946,d6455cb4bee503ce,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",12,http://www.ufcstats.com/event-details/d6455cb4bee503ce
3e756e42-4778-57c5-9f9e-f1299513c880,e18012194473e8b0,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,"Brasilia, Distrito Federal, Brazil",13,http://www.ufcstats.com/event-details/e18012194473e8b0
cc1834ff-fed0-5540-ba07-937978a4a9ab,a196332ee4aa8a82,UFC Fight Night: Lineker vs. Dodson,2016-10-01,"Portland, Oregon, USA",12,http://www.ufcstats.com/event-details/a196332ee4aa8a82
2e4990bb-d620-5445-96ec-69ac1d32f969,154a6b3ffae264cd,UFC 204: Bisping vs. Henderson,2016-10-08,"Manchester, England, United Kingdom",11,http://www.ufcstats.com/event-details/154a6b3ffae264cd
7b40b9ba-2a62-5d1e-91a3-61262cb94808,6083f497c22cc075,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,"Mexico City, Distrito Federal, Mexico",13,http://www.ufcstats.com/event-details/6083f497c22cc075
50d1bcee-0313-568f-a158-a2ffd0546951,4956f60b7fa57c1a,UFC 205: Alvarez vs McGregor,2016-11-12,"New York City, New York, USA",11,http://www.ufcstats.com/event-details/4956f60b7fa57c1a
750d14ec-1da1-554e-a393-d2f5b6ad1733,5cde96e0a1a1fffe,UFC Fight Night: Bader vs. Nogueira,2016-11-19,"Sao Paulo, Sao Paulo, Brazil",12,http://www.ufcstats.com/event-details/5cde96e0a1a1fffe
d31b1faf-5bfc-581a-b308-8411e52ec5a9,6810d8d2dd557cf9,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,"Belfast, Northern Ireland, United Kingdom",13,http://www.ufcstats.com/event-details/6810d8d2dd557cf9
b194ead8-d9dd-5961-9754-dec84f0ca230,73e09f837f3b5ecc,UFC Fight Night: Whittaker vs. Brunson,2016-11-26,"Melbourne, Victoria, Australia",13,http://www.ufcstats.com/event-details/73e09f837f3b5ecc
04b84999-1585-5f3c-a1b1-b109cc4505dd,bd4389b71fdc0ce2,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2
45590dc8-b88c-5aad-9477-7d65124f02f7,7139cd2ae4bf6a29,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,"Albany, New York, USA",12,http://www.ufcstats.com/event-details/7139cd2ae4bf6a29
3def27a2-1d48-5922-90f3-afbeb9957817,6e3282d57d2467a0,UFC 206: Holloway vs. Pettis,2016-12-10,"Toronto, Ontario, Canada",12,http://www.ufcstats.com/event-details/6e3282d57d2467a0
e8bf4b04-25a0-5251-9a82-f81bc82dbb62,32541eb5d12668b4,UFC on FOX: VanZant vs. Waterson,2016-12-17,"Sacramento, California, USA",13,http://www.ufcstats.com/event-details/32541eb5d12668b4
ef702921-7ab7-5cee-9d69-acfada3736ca,4b2390cfaceb91d8,UFC 207: Nunes vs. Rousey,2016-12-30,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/4b2390cfaceb91d8
11ee0cf1-4f78-569b-9762-64b633c7dfb1,46effbd1135423c5,UFC Fight Night: Rodriguez vs. Penn,2017-01-15,"Phoenix, Arizona, USA",12,http://www.ufcstats.com/event-details/46effbd1135423c5
b657d9aa-27a5-5c9c-9e02-8f8a0c25142c,4512e46543b960ad,UFC on FOX: Shevchenko vs. Pena,2017-01-28,"Denver, Colorado, USA",12,http://www.ufcstats.com/event-details/4512e46543b960ad
d89cb2f2-870f-56d9-9bc7-95b819c91153,6a8a06b542e1516d,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,"Houston, Texas, USA",12,http://www.ufcstats.com/event-details/6a8a06b542e1516d
43243abf-f7bb-51c2-918d-b2c7fd918259,865aa315ea62c511,UFC 208: Holm vs. De Randamie,2017-02-11,"Brooklyn, New York, USA",10,http://www.ufcstats.com/event-details/865aa315ea62c511
ddf0dd8d-a43e-5f20-b6bf-6d761e843844,b4ad3a06ee4d660c,UFC Fight Night: Lewis vs. Browne,2017-02-19,"Halifax, Nova Scotia, Canada",11,http://www.ufcstats.com/event-details/b4ad3a06ee4d660c
28e6e107-7695-509b-a0f0-e98fb18e399b,20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,2017-03-04,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/20e403a1acfef130
44f1c8c6-e445-5ac7-abc3-be540bb75542,47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,"Fortaleza, Ceara, Brazil",12,http://www.ufcstats.com/event-details/47b7e4e60813b7b2
752685c0-984c-589f-921b-081ed6df30f3,c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,2017-03-18,"London, England, United Kingdom",11,http://www.ufcstats.com/event-details/c0231720fe516994
7c7f2524-00e1-5f51-a84e-7f9bc932786c,e7bfdb5e0112891e,UFC 210: Cormier vs. Johnson 2,2017-04-08,"Buffalo, New York, USA",13,http://www.ufcstats.com/event-details/e7bfdb5e0112891e
7af16529-3609-5ed8-b5d8-8ca3f764d7ec,ed069a95aaaf4f56,UFC on FOX: Johnson vs. Reis,2017-04-15,"Kansas City, Missouri, USA",13,http://www.ufcstats.com/event-details/ed069a95aaaf4f56
b967fdb9-c00e-5296-ab2d-2de3db56907c,bc7f7f0ba3db74d2,UFC Fight Night: Swanson vs. Lobov,2017-04-22,"Nashville, Tennessee, USA",13,http://www.ufcstats.com/event-details/bc7f7f0ba3db74d2
9e8f4a07-f549-5752-87c1-4a44f8c1d43d,5df10509264586e5,UFC 211: Miocic vs. Dos Santos,2017-05-13,"Dallas, Texas, USA",12,http://www.ufcstats.com/event-details/5df10509264586e5
fc08da1d-bca6-52c7-984c-788a55e2cbcd,1c7cce2f5c17160d,UFC Fight Night: Gustafsson vs. Teixeira,2017-05-28,"Stockholm, Sweden",12,http://www.ufcstats.com/event-details/1c7cce2f5c17160d
681ebc60-98c3-560e-9a81-899cf9bb022d,1507214bbc7a79e2,UFC 212: Aldo vs. Holloway,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",12,http://www.ufcstats.com/event-details/1507214bbc7a79e2
0598af3f-95ce-5b28-a364-b168317095ec,90e7447d8b7f3f35,UFC Fight Night: Lewis vs. Hunt,2017-06-10,"Auckland, New Zealand",11,http://www.ufcstats.com/event-details/90e7447d8b7f3f35
740beb9c-3333-5027-84bd-272ec5999926,353de740bb6c7e75,UFC Fight Night: Holm vs. Correia,2017-06-17,"Kallang, Singapore",12,http://www.ufcstats.com/event-details/353de740bb6c7e75
8474af70-abac-5ce2-ab2d-47f18d6f87a8,99bf06f20491cb54,UFC Fight Night: Chiesa vs. Lee,2017-06-25,"Oklahoma City, Oklahoma, USA",13,http://www.ufcstats.com/event-details/99bf06f20491cb54
0d462060-85db-5adf-b293-ffc2d485facb,23bd78c3f89bdb54,The Ultimate Fighter: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/23bd78c3f89bdb54
e3f82d41-ebb4-535c-84b8-86087f4f4300,686cccbf1a4de453,UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/686cccbf1a4de453
6f7a041b-fd2b-5b08-81fc-ed48822663d8,88b250ba222c3a98,DWCS 1.1,2017-07-11,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/88b250ba222c3a98
a1f71363-aa6c-5a4e-a850-659c06c4cf72,d7907a9a968e4d29,UFC Fight Night: Nelson vs. Ponzinibbio,2017-07-16,"Glasgow, Scotland, United Kingdom",12,http://www.ufcstats.com/event-details/d7907a9a968e4d29
aae5f14b-7b07-55f8-91e2-8260fc992d75,b0c95dc8e858452c,DWCS 1.2,2017-07-18,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/b0c95dc8e858452c
35a58d9e-9129-5089-887f-76e4335d4bf9,9f3d6ddef3d3cccc,UFC Fight Night: Weidman vs. Gastelum,2017-07-22,"Uniondale, New York, USA",13,http://www.ufcstats.com/event-details/9f3d6ddef3d3cccc
72699977-2e37-5d03-b511-0c43c3a09ae5,55b8dc4e54fe2c59,DWCS 1.3,2017-07-25,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/55b8dc4e54fe2c59
ddf43f28-fb9d-5f01-8ee9-da4a30476152,ff9578cdbfabd323,UFC 214: Cormier vs. Jones 2,2017-07-29,"Anaheim, California, USA",12,http://www.ufcstats.com/event-details/ff9578cdbfabd323
79051a72-dadb-5467-b184-296a27be3994,5f2197acaba7d5ef,DWCS 1.4,2017-08-01,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/5f2197acaba7d5ef
6034ca00-121c-5cd3-9916-4e851b74a6e6,f4a031ac205ac580,UFC Fight Night: Pettis vs. Moreno,2017-08-05,"Mexico City, Distrito Federal, Mexico",12,http://www.ufcstats.com/event-details/f4a031ac205ac580
26bb0656-cde7-5815-a39b-92549034a126,d30415ec5e8783cd,DWCS 1.5,2017-08-08,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/d30415ec5e8783cd
67b3b9d4-f02e-59ff-a977-0ce14308ddcc,3a7513372f79c8c8,DWCS 1.6,2017-08-15,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/3a7513372f79c8c8
76af274d-4221-5aba-a7b7-858a82d27cf8,06c60fc2c8dcd7bd,DWCS 1.7,2017-08-22,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/06c60fc2c8dcd7bd
ff6539c6-f17b-5587-90e4-658f34d32d01,22af3546bd967280,DWCS 1.8,2017-08-29,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/22af3546bd967280
938a2541-0c7d-5ef0-bba0-107598297891,a3244e3238541482,UFC Fight Night: Volkov vs. Struve,2017-09-02,"Rotterdam, Zuid-Holland, Netherlands",12,http://www.ufcstats.com/event-details/a3244e3238541482
21a15a0f-d995-5fd2-8e9e-8750ae6a2ab7,d86e913c548c07c2,UFC 215: Nunes vs Shevchenko 2,2017-09-09,"Edmonton, Alberta, Canada",11,http://www.ufcstats.com/event-details/d86e913c548c07c2
4d2436a9-70e4-5249-839a-0c7a355407fb,1979c80150f630c4,UFC Fight Night: Rockhold vs. Branch,2017-09-16,"Pittsburgh, Pennsylvania, USA",10,http://www.ufcstats.com/event-details/1979c80150f630c4
84766313-6901-5138-a0d0-62c33462d55a,9211aae062b799d6,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,"Saitama, Saitama, Japan",10,http://www.ufcstats.com/event-details/9211aae062b799d6
7d57b735-5e06-57b6-b8a4-6bec0062cb4d,cc5834a495d1ea08,UFC 216: Ferguson vs. Lee,2017-10-07,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/cc5834a495d1ea08
521469f3-bcad-5c33-8e3a-85b17cbcdf06,d6b68eaf4b68b160,UFC Fight Night: Cerrone vs. Till,2017-10-21,"Gdansk, Poland",11,http://www.ufcstats.com/event-details/d6b68eaf4b68b160
ba5f69b2-6560-50ff-bdd5-3383a0f90424,a7724f51e32e763e,UFC Fight Night: Brunson vs. Machida,2017-10-28,"Sao Paulo, Sao Paulo, Brazil",12,http://www.ufcstats.com/event-details/a7724f51e32e763e
2ac6be69-0f24-54b3-9beb-ec6cd42b726f,a25b71fe5e31fa97,UFC 217: Bisping vs. St-Pierre,2017-11-04,"New York City, New York, USA",11,http://www.ufcstats.com/event-details/a25b71fe5e31fa97
840dc11e-6d1f-51db-a10a-3fdeb2762857,d856a0080ac09ed7,UFC Fight Night: Poirier vs. Pettis,2017-11-11,"Norfolk, Virginia, USA",13,http://www.ufcstats.com/event-details/d856a0080ac09ed7
cbb61812-a72d-5fe2-9d5f-37d9220fe5c0,caced97768818230,UFC Fight Night: Werdum vs. Tybura,2017-11-18,"Sydney, New South Wales, Australia",13,http://www.ufcstats.com/event-details/caced97768818230
c583d383-3ea0-570f-a0df-71a5bd544c2b,e7bc606d269896aa,UFC Fight Night: Bisping vs. Gastelum,2017-11-25,"Shanghai, Hebei, China",12,http://www.ufcstats.com/event-details/e7bc606d269896aa
52e47a9b-d50d-5714-bc90-2ee7ac162b8b,30e8b4505f5ccf92,The Ultimate Fighter: A New World Champion Finale,2017-12-01,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/30e8b4505f5ccf92
afe7fe9b-6abd-5e82-b56b-4af36b0209d3,9e30f69cc0869301,UFC 218: Holloway vs. Aldo 2,2017-12-02,"Detroit, Michigan, USA",13,http://www.ufcstats.com/event-details/9e30f69cc0869301
304ae506-213c-581d-8e91-c111ec37927f,bcd124bcd3d5be46,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",13,http://www.ufcstats.com/event-details/bcd124bcd3d5be46
98c9bb5b-90a7-56f9-aba7-6ea429c3113f,eaa0a728cc91ef60,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,"Winnipeg, Manitoba, Canada",11,http://www.ufcstats.com/event-details/eaa0a728cc91ef60
09454bbb-6276-556e-b9da-a01f9bfdb806,04076783ca83d6ae,UFC 219: Cyborg vs. Holm,2017-12-30,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/04076783ca83d6ae
cb6f287e-9ead-5072-bb88-1914175af509,fc1868f56d3036eb,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",11,http://www.ufcstats.com/event-details/fc1868f56d3036eb
84489b77-bbc5-57ed-a440-ab76117cbf3e,02177caefe7c07d4,UFC 220: Miocic vs. Ngannou,2018-01-20,"Boston, Massachusetts, USA",11,http://www.ufcstats.com/event-details/02177caefe7c07d4
64d8412b-2611-59fa-aea0-5e4e64c55e2d,602bb270f2bdbf02,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,"Charlotte, North Carolina, USA",12,http://www.ufcstats.com/event-details/602bb270f2bdbf02
f35e1153-349b-5831-b1ce-ac12da4c44eb,7cf20446453f852b,UFC Fight Night: Machida vs. Anders,2018-02-03,"Belem, Para, Brazil",11,http://www.ufcstats.com/event-details/7cf20446453f852b
ebef3c6f-54dc-5da8-93c9-cec84438ea38,15515e797aedc137,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",12,http://www.ufcstats.com/event-details/15515e797aedc137
595ef29c-22e2-5d35-a1ec-c3b0fb23d7fd,d181689653115b6a,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,"Austin, Texas, USA",12,http://www.ufcstats.com/event-details/d181689653115b6a
efc4b5cf-7f2a-542e-9baf-522f3bbd3dec,daa89f01e1c0f42a,UFC Fight Night: Emmett vs. Stephens,2018-02-24,"Orlando, Florida, USA",12,http://www.ufcstats.com/event-details/daa89f01e1c0f42a
6d9fb64d-a3db-5fcd-895d-df753731905a,7929be8290289a47,UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/7929be8290289a47
83361385-e9e7-5b23-83e7-b14b2f39400f,eed2b71d77d95416,UFC Fight Night: Werdum vs. Volkov,2018-03-17,"London, England, United Kingdom",10,http://www.ufcstats.com/event-details/eed2b71d77d95416
1c77a084-fd59-59b8-a804-305a6cb638f2,49e7e05f902479ca,UFC 223: Khabib vs. Iaquinta,2018-04-07,"Brooklyn, New York, USA",9,http://www.ufcstats.com/event-details/49e7e05f902479ca
b55704d9-606c-5336-a64e-c4ff12a897b5,620be7e0712d431b,UFC Fight Night: Poirier vs. Gaethje,2018-04-14,"Glendale, Arizona, USA",14,http://www.ufcstats.com/event-details/620be7e0712d431b
9e112331-b6e0-586b-879a-1b8aab77ff04,ad99fa5325519169,UFC Fight Night: Barboza vs. Lee,2018-04-21,"Atlantic City, New Jersey, USA",11,http://www.ufcstats.com/event-details/ad99fa5325519169
59e0a3d5-eb72-5c1b-8683-40e1b0270fa6,67ec58d7cf599835,UFC 224: Nunes vs. Pennington,2018-05-12,"Rio de Janeiro, Rio de Janeiro, Brazil",13,http://www.ufcstats.com/event-details/67ec58d7cf599835
50392c98-7b68-5505-922f-0427c380221a,3144121470023e9a,UFC Fight Night: Maia vs. Usman,2018-05-19,"Santiago, Chile",13,http://www.ufcstats.com/event-details/3144121470023e9a
aa58e0e1-b2ed-524d-b268-a4cc5c479320,f5990c11974d8e9c,UFC Fight Night: Thompson vs. Till,2018-05-27,"Liverpool, England, United Kingdom",11,http://www.ufcstats.com/event-details/f5990c11974d8e9c
6babeb3f-6a32-5739-b3fe-5d8bc90e0715,d29b5c4f22c6357d,UFC Fight Night: Rivera vs. Moraes,2018-06-01,"Utica, New York, USA",12,http://www.ufcstats.com/event-details/d29b5c4f22c6357d
51d3f964-31a6-512c-8b4f-fd7e3326cae0,2eae41f61776c60f,UFC 225: Whittaker vs. Romero 2,2018-06-09,"Chicago, Illinois, USA",13,http://www.ufcstats.com/event-details/2eae41f61776c60f
baaccf15-5eff-507f-b777-8f97e53e8a92,3bbcd63a016d9715,DWCS 2.1,2018-06-12,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/3bbcd63a016d9715
876257ab-f443-57e2-8da4-b1603ccc3081,edd8d5d8089a35f8,DWCS 2.2,2018-06-19,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/edd8d5d8089a35f8
6dff7514-08bd-5feb-873f-0c0373165870,ac5f67109accb482,UFC Fight Night: Cowboy vs. Edwards,2018-06-23,"Kallang, Singapore",13,http://www.ufcstats.com/event-details/ac5f67109accb482
156b5b60-f381-5121-8079-5783f0a8e69b,5b407acfe0ef9b76,DWCS 2.3,2018-06-26,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/5b407acfe0ef9b76
ba3280ee-a5f4-57bd-b618-c407fd69ff68,8215e4fe24e8e81b,The Ultimate Fighter: Undefeated Finale,2018-07-06,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/8215e4fe24e8e81b
55553fad-e985-5f9d-8fc5-1ad96741f3f5,35585d970300d45a,UFC 226: Miocic vs. Cormier,2018-07-07,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/35585d970300d45a
ca0c3605-30b0-5241-b0e6-364a7262c360,a8e133139286df84,DWCS 2.4,2018-07-10,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/a8e133139286df84
1e464119-af7f-5475-a79f-b2f656851c1d,b45d6b73f4ca4467,UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,"Boise, Idaho, USA",13,http://www.ufcstats.com/event-details/b45d6b73f4ca4467
ef253caf-2cf2-573a-9629-55381ecf16c1,d227958e8a0c1466,DWCS 2.5,2018-07-17,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/d227958e8a0c1466
d7aad534-9a2d-50a1-8246-2cb0bff7c27c,4f732e58ed907eff,UFC Fight Night: Shogun vs. Smith,2018-07-22,"Hamburg, Hamburg, Germany",13,http://www.ufcstats.com/event-details/4f732e58ed907eff
778e53a7-9851-5d4f-b8c4-46dbbc3815ee,af70d268e5352186,DWCS 2.6,2018-07-24,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/af70d268e5352186
f9652ad7-e07e-5dca-a5c0-9208e57de46b,322a56923b396b4d,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,"Calgary, Alberta, Canada",13,http://www.ufcstats.com/event-details/322a56923b396b4d
2af7d269-0301-5fec-8047-ae66038e9615,b35d1650c78c2948,DWCS 2.7,2018-07-31,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/b35d1650c78c2948
419ad6f3-b5d5-5a6e-91e0-aeddaec8a47b,03b1e846b09f721d,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,"Los Angeles, California, USA",12,http://www.ufcstats.com/event-details/03b1e846b09f721d
5218989c-390f-5350-8c41-c82a1521d051,478c8706bdb92440,DWCS 2.8,2018-08-07,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/478c8706bdb92440
c57ea156-c6a4-5536-9353-a613d45f3f07,fe1fdc6be470f773,DWCS Brazil 1.1,2018-08-10,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/fe1fdc6be470f773
1c017756-f6a1-556c-a749-97f84ccb2aef,c9b7071f15ac838c,DWCS Brazil 1.2,2018-08-11,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/c9b7071f15ac838c
4be62507-8028-5550-b276-de04b5857fdf,7a9ca95a92d7b64c,DWCS Brazil 1.3,2018-08-12,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/7a9ca95a92d7b64c
b633229b-4621-5963-bbd5-c58d21aa4c9c,c0342805a1948cbb,UFC Fight Night: Gaethje vs. Vick,2018-08-25,"Lincoln, Nebraska, USA",13,http://www.ufcstats.com/event-details/c0342805a1948cbb
a5bcc7b7-06ce-5f73-9104-311097f436dd,d5ae8074631762fc,UFC 228: Woodley vs. Till,2018-09-08,"Dallas, Texas, USA",13,http://www.ufcstats.com/event-details/d5ae8074631762fc
9480e149-5516-583c-89ab-e141ed201040,8d49545dadf9b919,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,"Moscow, Moscow, Russia",12,http://www.ufcstats.com/event-details/8d49545dadf9b919
0f91ba21-d904-5d88-ae1f-90f5e4dcb494,852454c572675334,UFC Fight Night: Marreta vs. Anders,2018-09-22,"Sao Paulo, Sao Paulo, Brazil",14,http://www.ufcstats.com/event-details/852454c572675334
17a88f89-e9f5-5e41-955a-11bb98f03ca6,1ef0eae31904e534,UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/1ef0eae31904e534
d8a1f1fa-9ea9-55be-85d5-5405799c0ec7,33a331684283900f,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,"Moncton, New Brunswick, Canada",13,http://www.ufcstats.com/event-details/33a331684283900f
9796a5ce-699a-5d7c-9733-249d46df2f4c,20821819c401ced8,UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",12,http://www.ufcstats.com/event-details/20821819c401ced8
ee59b2d0-e5b6-5a71-9989-064f4028f98b,42c96a9c4802e2e1,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,"Denver, Colorado, USA",12,http://www.ufcstats.com/event-details/42c96a9c4802e2e1
d138f908-23a2-5e2a-99f3-ddd59523b50b,aa3153a9941b4d44,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,"Buenos Aires, Buenos Aires, Argentina",12,http://www.ufcstats.com/event-details/aa3153a9941b4d44
4bca1a60-5047-5668-ae37-bbce70c5f51e,de25520d54eab12d,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,"Beijing, China",12,http://www.ufcstats.com/event-details/de25520d54eab12d
a387c9f4-3ba6-5d5d-b8cc-76438460149f,c7ac79839e86ce33,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/c7ac79839e86ce33
4c05f5ad-9688-58b3-ad8a-bfcca684b46d,d1d20e651e6cbc02,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,"Adelaide, South Australia, Australia",12,http://www.ufcstats.com/event-details/d1d20e651e6cbc02
8d46af50-98a7-5dae-bd02-20b7076c1a65,2a74bbba57058f12,UFC 231: Holloway vs. Ortega,2018-12-08,"Toronto, Ontario, Canada",13,http://www.ufcstats.com/event-details/2a74bbba57058f12
36e9c651-fc97-594d-9729-8c4b393f10ba,7a703c565ccaa18f,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,"Milwaukee, Wisconsin, USA",12,http://www.ufcstats.com/event-details/7a703c565ccaa18f
ab3df923-37f5-5ade-9585-1e11d271d249,c046100aea0dba9a,UFC 232: Jones vs. Gustafsson 2,2018-12-29,"Los Angeles, California, USA",13,http://www.ufcstats.com/event-details/c046100aea0dba9a
